wavelength,445,464,480,490,503,510,519,534,550,569,585,600,614,634,650,659,669,679,689,700,712,722,734,749,764,781,799,814,832,849,869
0.400,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
0.401,0.000005384615385,0.000003300000000,0.000026363636364,0.000011818181818,0.000027500000000,0.000010833333333,0.000021538461538,0.000015384615385,0.000009285714286,0.000007857142857,0.000003500000000,0.000019333333333,0.000013333333333,0.000013333333333,0.000008666666667,0.000018666666667,0.000007857142857,0.000020000000000,0.000007857142857,0.000020714285714,0.000011428571429,0.000025384615385,0.000015384615385,0.000008461538462,0.000002750000000,0.000025833333333,0.000025454545455,0.000018181818182,0.000016326530612,0.000012359550562,0.000014102564103
0.402,0.000006373626374,0.000038000000000,0.000031818181818,0.000013636363636,0.000031666666667,0.000012500000000,0.000025384615385,0.000017692307692,0.000010714285714,0.000009285714286,0.000004142857143,0.000023333333333,0.000015333333333,0.000015333333333,0.000010000000000,0.000022000000000,0.000009285714286,0.000023571428571,0.000009285714286,0.000025000000000,0.000013571428571,0.000029230769231,0.000017692307692,0.000010000000000,0.000031666666667,0.000030000000000,0.000030000000000,0.000020909090909,0.000019387755102,0.000014606741573,0.000016666666667
0.403,0.000064835164835,0.000059000000000,0.000048181818182,0.000020909090909,0.000049166666667,0.000019166666667,0.000038461538462,0.000026923076923,0.000016428571429,0.000015000000000,0.000042142857143,0.000035333333333,0.000023333333333,0.000023333333333,0.000015333333333,0.000033333333333,0.000015000000000,0.000035714285714,0.000015000000000,0.000037857142857,0.000020714285714,0.000045384615385,0.000026923076923,0.000016153846154,0.000049166666667,0.000046666666667,0.000045454545455,0.000031818181818,0.000029591836735,0.000023595505618,0.000026923076923
0.404,0.000090109890110,0.000082000000000,0.000067272727273,0.000030000000000,0.000068333333333,0.000027500000000,0.000053846153846,0.000037692307692,0.000023571428571,0.000020714285714,0.000058571428571,0.000049333333333,0.000032666666667,0.000032666666667,0.000022000000000,0.000046666666667,0.000020714285714,0.000050000000000,0.000020714285714,0.000052857142857,0.000029285714286,0.000063076923077,0.000037692307692,0.000022307692308,0.000068333333333,0.000065000000000,0.000063636363636,0.000044545454545,0.000041836734694,0.000032584269663,0.000037179487179
0.405,0.000101098901099,0.000092000000000,0.000075454545455,0.000033636363636,0.000076666666667,0.000030833333333,0.000060769230769,0.000042307692308,0.000026428571429,0.000022857142857,0.000065714285714,0.000055333333333,0.000036666666667,0.000036666666667,0.000024666666667,0.000052666666667,0.000022857142857,0.000056428571429,0.000022857142857,0.000059285714286,0.000032857142857,0.000070769230769,0.000042307692308,0.000024615384615,0.000076666666667,0.000073333333333,0.000071818181818,0.000050000000000,0.000046938775510,0.000035955056180,0.000041025641026
0.406,0.000106593406593,0.000097000000000,0.000079090909091,0.000035454545455,0.000080833333333,0.000032500000000,0.000063076923077,0.000044615384615,0.000027857142857,0.000024285714286,0.000069285714286,0.000058000000000,0.000038666666667,0.000038666666667,0.000026000000000,0.000054666666667,0.000024285714286,0.000058571428571,0.000024285714286,0.000062142857143,0.000034285714286,0.000074615384615,0.000044615384615,0.000026153846154,0.000080833333333,0.000076666666667,0.000074545454545,0.000052727272727,0.000048979591837,0.000038202247191,0.000043589743590
0.407,0.000109890109890,0.000100000000000,0.000081818181818,0.000036363636364,0.000083333333333,0.000033333333333,0.000065384615385,0.000046153846154,0.000028571428571,0.000071428571429,0.000071428571429,0.000060000000000,0.000040000000000,0.000040000000000,0.000026666666667,0.000056666666667,0.000071428571429,0.000060714285714,0.000071428571429,0.000064285714286,0.000035714285714,0.000076923076923,0.000046153846154,0.000076923076923,0.000083333333333,0.000079166666667,0.000077272727273,0.000054545454545,0.000051020408163,0.000112359550562,0.000128205128205
0.408,0.000109890109890,0.000100000000000,0.000082727272727,0.000090909090909,0.000083333333333,0.000083333333333,0.000066153846154,0.000046923076923,0.000071428571429,0.000071428571429,0.000071428571429,0.000060666666667,0.000040666666667,0.000040666666667,0.000066666666667,0.000057333333333,0.000071428571429,0.000061428571429,0.000071428571429,0.000065000000000,0.000036428571429,0.000076923076923,0.000046923076923,0.000076923076923,0.000083333333333,0.000080000000000,0.000078181818182,0.000055454545455,0.000052040816327,0.000112359550562,0.000128205128205
0.409,0.000109890109890,0.000100000000000,0.000084545454545,0.000090909090909,0.000083333333333,0.000083333333333,0.000066923076923,0.000047692307692,0.000071428571429,0.000071428571429,0.000071428571429,0.000062000000000,0.000041333333333,0.000041333333333,0.000066666666667,0.000058000000000,0.000071428571429,0.000062142857143,0.000071428571429,0.000066428571429,0.000036428571429,0.000076923076923,0.000047692307692,0.000076923076923,0.000083333333333,0.000081666666667,0.000079090909091,0.000056363636364,0.000052040816327,0.000112359550562,0.000128205128205
0.410,0.000109890109890,0.000100000000000,0.000085454545455,0.000090909090909,0.000083333333333,0.000083333333333,0.000068461538462,0.000047692307692,0.000071428571429,0.000071428571429,0.000071428571429,0.000062666666667,0.000041333333333,0.000041333333333,0.000066666666667,0.000059333333333,0.000071428571429,0.000063571428571,0.000071428571429,0.000067142857143,0.000071428571429,0.000076923076923,0.000047692307692,0.000076923076923,0.000083333333333,0.000082500000000,0.000080909090909,0.000056363636364,0.000102040816327,0.000112359550562,0.000128205128205
0.411,0.000120879120879,0.000110000000000,0.000086363636364,0.000100000000000,0.000091666666667,0.000091666666667,0.000068461538462,0.000048461538462,0.000078571428571,0.000078571428571,0.000078571428571,0.000063333333333,0.000042000000000,0.000042000000000,0.000073333333333,0.000059333333333,0.000078571428571,0.000063571428571,0.000078571428571,0.000067857142857,0.000078571428571,0.000084615384615,0.000048461538462,0.000084615384615,0.000091666666667,0.000083333333333,0.000080909090909,0.000057272727273,0.000112244897959,0.000123595505618,0.000141025641026
0.412,0.000120879120879,0.000110000000000,0.000086363636364,0.000100000000000,0.000091666666667,0.000091666666667,0.000069230769231,0.000084615384615,0.000078571428571,0.000078571428571,0.000078571428571,0.000063333333333,0.000073333333333,0.000073333333333,0.000073333333333,0.000060000000000,0.000078571428571,0.000064285714286,0.000078571428571,0.000067857142857,0.000078571428571,0.000084615384615,0.000084615384615,0.000084615384615,0.000091666666667,0.000083333333333,0.000081818181818,0.000100000000000,0.000112244897959,0.000123595505618,0.000141025641026
0.413,0.000120879120879,0.000110000000000,0.000087272727273,0.000100000000000,0.000091666666667,0.000091666666667,0.000070000000000,0.000084615384615,0.000078571428571,0.000078571428571,0.000078571428571,0.000064000000000,0.000073333333333,0.000073333333333,0.000073333333333,0.000060666666667,0.000078571428571,0.000065000000000,0.000078571428571,0.000068571428571,0.000078571428571,0.000084615384615,0.000084615384615,0.000084615384615,0.000091666666667,0.000083333333333,0.000082727272727,0.000100000000000,0.000112244897959,0.000123595505618,0.000141025641026
0.414,0.000120879120879,0.000110000000000,0.000088181818182,0.000100000000000,0.000091666666667,0.000091666666667,0.000070000000000,0.000084615384615,0.000078571428571,0.000078571428571,0.000078571428571,0.000064666666667,0.000073333333333,0.000073333333333,0.000073333333333,0.000060666666667,0.000078571428571,0.000065000000000,0.000078571428571,0.000069285714286,0.000078571428571,0.000084615384615,0.000084615384615,0.000084615384615,0.000091666666667,0.000083333333333,0.000082727272727,0.000100000000000,0.000112244897959,0.000123595505618,0.000141025641026
0.415,0.000120879120879,0.000110000000000,0.000088181818182,0.000100000000000,0.000091666666667,0.000091666666667,0.000070769230769,0.000084615384615,0.000078571428571,0.000078571428571,0.000078571428571,0.000064666666667,0.000073333333333,0.000073333333333,0.000073333333333,0.000061333333333,0.000078571428571,0.000065714285714,0.000078571428571,0.000069285714286,0.000078571428571,0.000084615384615,0.000084615384615,0.000084615384615,0.000091666666667,0.000083333333333,0.000083636363636,0.000100000000000,0.000112244897959,0.000123595505618,0.000141025641026
0.416,0.000120879120879,0.000110000000000,0.000088181818182,0.000100000000000,0.000091666666667,0.000091666666667,0.000070769230769,0.000084615384615,0.000078571428571,0.000078571428571,0.000078571428571,0.000064666666667,0.000073333333333,0.000073333333333,0.000073333333333,0.000061333333333,0.000078571428571,0.000065714285714,0.000078571428571,0.000069285714286,0.000078571428571,0.000084615384615,0.000084615384615,0.000084615384615,0.000091666666667,0.000083333333333,0.000083636363636,0.000100000000000,0.000112244897959,0.000123595505618,0.000141025641026
0.417,0.000120879120879,0.000110000000000,0.000089090909091,0.000100000000000,0.000091666666667,0.000091666666667,0.000084615384615,0.000084615384615,0.000078571428571,0.000078571428571,0.000078571428571,0.000065333333333,0.000073333333333,0.000073333333333,0.000073333333333,0.000073333333333,0.000078571428571,0.000078571428571,0.000078571428571,0.000070000000000,0.000078571428571,0.000084615384615,0.000084615384615,0.000084615384615,0.000091666666667,0.000083333333333,0.000100000000000,0.000100000000000,0.000112244897959,0.000123595505618,0.000141025641026
0.418,0.000120879120879,0.000110000000000,0.000100000000000,0.000100000000000,0.000091666666667,0.000091666666667,0.000084615384615,0.000084615384615,0.000078571428571,0.000078571428571,0.000078571428571,0.000073333333333,0.000073333333333,0.000073333333333,0.000073333333333,0.000073333333333,0.000078571428571,0.000078571428571,0.000078571428571,0.000078571428571,0.000078571428571,0.000084615384615,0.000084615384615,0.000084615384615,0.000091666666667,0.000083333333333,0.000100000000000,0.000100000000000,0.000112244897959,0.000123595505618,0.000141025641026
0.419,0.000120879120879,0.000110000000000,0.000100000000000,0.000100000000000,0.000091666666667,0.000091666666667,0.000084615384615,0.000084615384615,0.000078571428571,0.000078571428571,0.000078571428571,0.000073333333333,0.000073333333333,0.000073333333333,0.000073333333333,0.000073333333333,0.000078571428571,0.000078571428571,0.000078571428571,0.000078571428571,0.000078571428571,0.000084615384615,0.000084615384615,0.000084615384615,0.000091666666667,0.000091666666667,0.000100000000000,0.000100000000000,0.000112244897959,0.000123595505618,0.000141025641026
